name,file,component,dtype,shape,bytes,data_start,data_end,file_data_start,file_data_end,layer,expert,matrix,kind
layers.22.attn.attn_sink,model-00024-of-00046.safetensors,core_attention_dense,F32,64,256,0,256,175128,175384,22,,,
layers.22.attn.compressor.ape,model-00024-of-00046.safetensors,core_attention_dense,F32,4x1024,16384,256,16640,175384,191768,22,,,
layers.22.attn.indexer.compressor.ape,model-00024-of-00046.safetensors,core_attention_dense,F32,4x256,4096,16640,20736,191768,195864,22,,,
layers.22.ffn.gate.bias,model-00024-of-00046.safetensors,core_router,F32,256,1024,20736,21760,195864,196888,22,,,
layers.22.hc_attn_base,model-00024-of-00046.safetensors,core_hyper_correction,F32,24,96,21760,21856,196888,196984,22,,,
layers.22.hc_attn_fn,model-00024-of-00046.safetensors,core_hyper_correction,F32,24x16384,1572864,21856,1594720,196984,1769848,22,,,
layers.22.hc_attn_scale,model-00024-of-00046.safetensors,core_hyper_correction,F32,3,12,1594720,1594732,1769848,1769860,22,,,
layers.22.hc_ffn_base,model-00024-of-00046.safetensors,core_hyper_correction,F32,24,96,1594732,1594828,1769860,1769956,22,,,
layers.22.hc_ffn_fn,model-00024-of-00046.safetensors,core_hyper_correction,F32,24x16384,1572864,1594828,3167692,1769956,3342820,22,,,
layers.22.hc_ffn_scale,model-00024-of-00046.safetensors,core_hyper_correction,F32,3,12,3167692,3167704,3342820,3342832,22,,,
layers.22.attn.compressor.norm.weight,model-00024-of-00046.safetensors,core_attention_dense,BF16,512,1024,3167704,3168728,3342832,3343856,22,,,
layers.22.attn.compressor.wgate.weight,model-00024-of-00046.safetensors,core_attention_dense,BF16,1024x4096,8388608,3168728,11557336,3343856,11732464,22,,,
layers.22.attn.compressor.wkv.weight,model-00024-of-00046.safetensors,core_attention_dense,BF16,1024x4096,8388608,11557336,19945944,11732464,20121072,22,,,
layers.22.attn.indexer.compressor.norm.weight,model-00024-of-00046.safetensors,core_attention_dense,BF16,128,256,19945944,19946200,20121072,20121328,22,,,
layers.22.attn.indexer.compressor.wgate.weight,model-00024-of-00046.safetensors,core_attention_dense,BF16,256x4096,2097152,19946200,22043352,20121328,22218480,22,,,
layers.22.attn.indexer.compressor.wkv.weight,model-00024-of-00046.safetensors,core_attention_dense,BF16,256x4096,2097152,22043352,24140504,22218480,24315632,22,,,
layers.22.attn.indexer.weights_proj.weight,model-00024-of-00046.safetensors,core_attention_dense,BF16,64x4096,524288,24140504,24664792,24315632,24839920,22,,,
layers.22.attn.kv_norm.weight,model-00024-of-00046.safetensors,core_attention_dense,BF16,512,1024,24664792,24665816,24839920,24840944,22,,,
layers.22.attn.q_norm.weight,model-00024-of-00046.safetensors,core_attention_dense,BF16,1024,2048,24665816,24667864,24840944,24842992,22,,,
layers.22.attn_norm.weight,model-00024-of-00046.safetensors,core_norms,BF16,4096,8192,24667864,24676056,24842992,24851184,22,,,
layers.22.ffn.gate.weight,model-00024-of-00046.safetensors,core_router,BF16,256x4096,2097152,24676056,26773208,24851184,26948336,22,,,
layers.22.ffn_norm.weight,model-00024-of-00046.safetensors,core_norms,BF16,4096,8192,26773208,26781400,26948336,26956528,22,,,
layers.22.attn.indexer.wq_b.scale,model-00024-of-00046.safetensors,core_attention_dense,F8_E8M0,64x8,512,26781400,26781912,26956528,26957040,22,,,
layers.22.attn.wkv.scale,model-00024-of-00046.safetensors,core_attention_dense,F8_E8M0,4x32,128,26781912,26782040,26957040,26957168,22,,,
layers.22.attn.wo_a.scale,model-00024-of-00046.safetensors,core_attention_dense,F8_E8M0,64x32,2048,26782040,26784088,26957168,26959216,22,,,
layers.22.attn.wo_b.scale,model-00024-of-00046.safetensors,core_attention_dense,F8_E8M0,32x64,2048,26784088,26786136,26959216,26961264,22,,,
layers.22.attn.wq_a.scale,model-00024-of-00046.safetensors,core_attention_dense,F8_E8M0,8x32,256,26786136,26786392,26961264,26961520,22,,,
layers.22.attn.wq_b.scale,model-00024-of-00046.safetensors,core_attention_dense,F8_E8M0,256x8,2048,26786392,26788440,26961520,26963568,22,,,
layers.22.ffn.experts.0.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,26788440,27050584,26963568,27225712,22,0,w1,scale
layers.22.ffn.experts.0.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,27050584,27312728,27225712,27487856,22,0,w2,scale
layers.22.ffn.experts.0.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,27312728,27574872,27487856,27750000,22,0,w3,scale
layers.22.ffn.experts.1.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,27574872,27837016,27750000,28012144,22,1,w1,scale
layers.22.ffn.experts.1.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,27837016,28099160,28012144,28274288,22,1,w2,scale
layers.22.ffn.experts.1.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,28099160,28361304,28274288,28536432,22,1,w3,scale
layers.22.ffn.experts.10.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,28361304,28623448,28536432,28798576,22,10,w1,scale
layers.22.ffn.experts.10.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,28623448,28885592,28798576,29060720,22,10,w2,scale
layers.22.ffn.experts.10.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,28885592,29147736,29060720,29322864,22,10,w3,scale
layers.22.ffn.experts.100.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,29147736,29409880,29322864,29585008,22,100,w1,scale
layers.22.ffn.experts.100.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,29409880,29672024,29585008,29847152,22,100,w2,scale
layers.22.ffn.experts.100.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,29672024,29934168,29847152,30109296,22,100,w3,scale
layers.22.ffn.experts.101.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,29934168,30196312,30109296,30371440,22,101,w1,scale
layers.22.ffn.experts.101.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,30196312,30458456,30371440,30633584,22,101,w2,scale
layers.22.ffn.experts.101.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,30458456,30720600,30633584,30895728,22,101,w3,scale
layers.22.ffn.experts.102.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,30720600,30982744,30895728,31157872,22,102,w1,scale
layers.22.ffn.experts.102.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,30982744,31244888,31157872,31420016,22,102,w2,scale
layers.22.ffn.experts.102.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,31244888,31507032,31420016,31682160,22,102,w3,scale
layers.22.ffn.experts.103.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,31507032,31769176,31682160,31944304,22,103,w1,scale
layers.22.ffn.experts.103.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,31769176,32031320,31944304,32206448,22,103,w2,scale
layers.22.ffn.experts.103.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,32031320,32293464,32206448,32468592,22,103,w3,scale
layers.22.ffn.experts.104.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,32293464,32555608,32468592,32730736,22,104,w1,scale
layers.22.ffn.experts.104.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,32555608,32817752,32730736,32992880,22,104,w2,scale
layers.22.ffn.experts.104.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,32817752,33079896,32992880,33255024,22,104,w3,scale
layers.22.ffn.experts.105.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,33079896,33342040,33255024,33517168,22,105,w1,scale
layers.22.ffn.experts.105.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,33342040,33604184,33517168,33779312,22,105,w2,scale
layers.22.ffn.experts.105.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,33604184,33866328,33779312,34041456,22,105,w3,scale
layers.22.ffn.experts.106.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,33866328,34128472,34041456,34303600,22,106,w1,scale
layers.22.ffn.experts.106.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,34128472,34390616,34303600,34565744,22,106,w2,scale
layers.22.ffn.experts.106.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,34390616,34652760,34565744,34827888,22,106,w3,scale
layers.22.ffn.experts.107.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,34652760,34914904,34827888,35090032,22,107,w1,scale
layers.22.ffn.experts.107.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,34914904,35177048,35090032,35352176,22,107,w2,scale
layers.22.ffn.experts.107.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,35177048,35439192,35352176,35614320,22,107,w3,scale
layers.22.ffn.experts.108.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,35439192,35701336,35614320,35876464,22,108,w1,scale
layers.22.ffn.experts.108.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,35701336,35963480,35876464,36138608,22,108,w2,scale
layers.22.ffn.experts.108.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,35963480,36225624,36138608,36400752,22,108,w3,scale
layers.22.ffn.experts.109.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,36225624,36487768,36400752,36662896,22,109,w1,scale
layers.22.ffn.experts.109.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,36487768,36749912,36662896,36925040,22,109,w2,scale
layers.22.ffn.experts.109.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,36749912,37012056,36925040,37187184,22,109,w3,scale
layers.22.ffn.experts.11.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,37012056,37274200,37187184,37449328,22,11,w1,scale
layers.22.ffn.experts.11.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,37274200,37536344,37449328,37711472,22,11,w2,scale
layers.22.ffn.experts.11.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,37536344,37798488,37711472,37973616,22,11,w3,scale
layers.22.ffn.experts.110.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,37798488,38060632,37973616,38235760,22,110,w1,scale
layers.22.ffn.experts.110.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,38060632,38322776,38235760,38497904,22,110,w2,scale
layers.22.ffn.experts.110.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,38322776,38584920,38497904,38760048,22,110,w3,scale
layers.22.ffn.experts.111.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,38584920,38847064,38760048,39022192,22,111,w1,scale
layers.22.ffn.experts.111.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,38847064,39109208,39022192,39284336,22,111,w2,scale
layers.22.ffn.experts.111.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,39109208,39371352,39284336,39546480,22,111,w3,scale
layers.22.ffn.experts.112.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,39371352,39633496,39546480,39808624,22,112,w1,scale
layers.22.ffn.experts.112.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,39633496,39895640,39808624,40070768,22,112,w2,scale
layers.22.ffn.experts.112.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,39895640,40157784,40070768,40332912,22,112,w3,scale
layers.22.ffn.experts.113.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,40157784,40419928,40332912,40595056,22,113,w1,scale
layers.22.ffn.experts.113.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,40419928,40682072,40595056,40857200,22,113,w2,scale
layers.22.ffn.experts.113.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,40682072,40944216,40857200,41119344,22,113,w3,scale
layers.22.ffn.experts.114.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,40944216,41206360,41119344,41381488,22,114,w1,scale
layers.22.ffn.experts.114.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,41206360,41468504,41381488,41643632,22,114,w2,scale
layers.22.ffn.experts.114.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,41468504,41730648,41643632,41905776,22,114,w3,scale
layers.22.ffn.experts.115.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,41730648,41992792,41905776,42167920,22,115,w1,scale
layers.22.ffn.experts.115.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,41992792,42254936,42167920,42430064,22,115,w2,scale
layers.22.ffn.experts.115.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,42254936,42517080,42430064,42692208,22,115,w3,scale
layers.22.ffn.experts.116.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,42517080,42779224,42692208,42954352,22,116,w1,scale
layers.22.ffn.experts.116.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,42779224,43041368,42954352,43216496,22,116,w2,scale
layers.22.ffn.experts.116.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,43041368,43303512,43216496,43478640,22,116,w3,scale
layers.22.ffn.experts.117.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,43303512,43565656,43478640,43740784,22,117,w1,scale
layers.22.ffn.experts.117.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,43565656,43827800,43740784,44002928,22,117,w2,scale
layers.22.ffn.experts.117.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,43827800,44089944,44002928,44265072,22,117,w3,scale
layers.22.ffn.experts.118.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,44089944,44352088,44265072,44527216,22,118,w1,scale
layers.22.ffn.experts.118.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,44352088,44614232,44527216,44789360,22,118,w2,scale
layers.22.ffn.experts.118.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,44614232,44876376,44789360,45051504,22,118,w3,scale
layers.22.ffn.experts.119.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,44876376,45138520,45051504,45313648,22,119,w1,scale
layers.22.ffn.experts.119.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,45138520,45400664,45313648,45575792,22,119,w2,scale
layers.22.ffn.experts.119.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,45400664,45662808,45575792,45837936,22,119,w3,scale
layers.22.ffn.experts.12.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,45662808,45924952,45837936,46100080,22,12,w1,scale
layers.22.ffn.experts.12.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,45924952,46187096,46100080,46362224,22,12,w2,scale
layers.22.ffn.experts.12.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,46187096,46449240,46362224,46624368,22,12,w3,scale
layers.22.ffn.experts.120.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,46449240,46711384,46624368,46886512,22,120,w1,scale
layers.22.ffn.experts.120.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,46711384,46973528,46886512,47148656,22,120,w2,scale
layers.22.ffn.experts.120.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,46973528,47235672,47148656,47410800,22,120,w3,scale
layers.22.ffn.experts.121.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,47235672,47497816,47410800,47672944,22,121,w1,scale
layers.22.ffn.experts.121.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,47497816,47759960,47672944,47935088,22,121,w2,scale
layers.22.ffn.experts.121.w3.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,47759960,48022104,47935088,48197232,22,121,w3,scale
layers.22.ffn.experts.122.w1.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,2048x128,262144,48022104,48284248,48197232,48459376,22,122,w1,scale
layers.22.ffn.experts.122.w2.scale,model-00024-of-00046.safetensors,core_routed_experts,F8_E8M0,4096x64,262144,48284248,48546392,48459376,48721520,22,122,w2,scale
